sku,upc,short_description,description,vendor,dept_code,sub_dept,class,sub_class,set_code
800507,,NESTLENPRO,"NESTLE NPRO RED 12X360 PER GRM",80003,100,110,102,103,4
800508,,NESTLENPRO,"NESTLE NPRO BLUE LEMONADE GRAM",80003,100,110,102,103,4
800509,,NESTLENPRO,"NESTLE NPRO ORANGE JUICE GRAM ",80003,100,110,102,103,4
800510,,NESTLENPRO,"NESTLE NPRO PNAPPLE JUICE GRAM",80003,100,110,102,103,4
800511,,NESCAFEICE,"NESCAFE ICE SHAKE 12X1K PER GM",80003,100,110,104,103,4
800512,,COKESYRUPB,"COKE SYRUP BIB PER ML         ",90022,100,110,103,104,4
800513,,COCACOLACO,"COCA COLA CO2 TANK 20LBS ML   ",90022,100,110,103,104,4
800514,,COKELIGHTS,"COKE LIGHT SYRUP BIB PER ML   ",90022,100,110,103,104,4
800515,,COKEZEROSY,"COKE ZERO SYRUP BIB PER ML    ",90022,100,110,103,104,4
800516,,SPRITESYRU,"SPRITE SYRUP BIB PER ML       ",90022,100,110,103,104,4
800517,,SARSISYRUP,"SARSI SYRUP BIB PER ML        ",90022,100,110,103,104,4
800518,,MILKFORSOF,"MILK FOR SOFT SERVE 16x1LTR ML",80005,100,110,105,103,4
800519,,COMPRITALS,"COMPRITAL SOFT PANNA VNILLA ML",80005,100,110,105,103,4
800520,,FRENCHFRIE,"FRENCH FRIES 2.27KG PER GRAM  ",90021,100,110,106,105,4
800521,,PALMCOOKIN,"PALM COOKING OIL 17KG PER GRAM",90024,100,110,106,105,4
800522,,RICEGRAINS,"RICE GRAINS 5KG PACK PER GRAM ",90013,100,110,106,105,4
800523,,GRAVYMIXXG,"GRAVY MIX 3 x 40G  PER GRAM   ",90024,100,110,106,105,4
800524,,GREENTEAPO,"GREEN TEA POWDER SET PER GRAM ",80005,100,110,105,103,4
900001,4800575110373,ALASKAEVAP,"ALASKAEVAP FILD370ML          ",30001,200,250,228,205,0
900002,4800575140370,ALASKAEVAP,"ALASKA EVAP 370ML             ",30001,200,250,228,205,0
900003,4800575120303,ALASKASCMM,"ALASKA SCM 300ML              ",30001,200,250,228,204,0
900004,4800575883000,"CAREVAPML ","CAR EVAP 370ML                ",30001,200,250,228,205,0
900005,4800575883505,CARCONDENS,"CAR CONDENSADA 300ML          ",30001,200,250,228,204,0
900006,4800575890572,ALPNSTRLZC,"ALPNSTRLZCRMILK200ML          ",30001,200,250,228,205,0
900007,4800575410251,ALASKACHOC,"ALASKA CHOCO SLIM PACK 236ML  ",30001,200,210,202,201,0
900008,4800575493230,ALASKASWTM,"ALASKA SWT MILK SLIM PCK 236ML",30001,200,210,207,204,0
900009,4800575420182,ALASKAYOGH,"ALASKA YOGHURT STRWBRY 180ML  ",30001,200,220,213,201,0
900010,4800575421189,ALASKAYOGH,"ALASKA YOGHURT BLUEBRY 180ML  ",30001,200,220,213,201,0
900011,4800575480254,ALASKACREM,"ALASKA CREMA 250ML            ",30001,200,250,228,205,0
900013,4800818807503,POTCHISTRW,"POTCHI STRWBRY SNACK PACK 25G ",30002,200,230,214,203,0
900014,4800818607554,POTCHIGUMM,"POTCHI GUMMY WORMS 25G        ",30002,200,230,214,203,0
900015,4800818807176,FRUTOSCHEW,"FRUTOS CHEWY FRUIT 25G        ",30002,200,230,214,208,0
900016,4800818607264,FRUTOSCHEW,"FRUTOS CHEWY SOUR 25G         ",30002,200,230,214,208,0
900017,4800818607530,POTCHISOUR,"POTCHI SOUR GUMMY FRUITS 25G  ",30002,200,230,214,203,0
900018,4800818607578,POTCHIGUMM,"POTCHI GUMMY BEARS 25G        ",30002,200,230,214,203,0
900019,6942836704544,VANHOUTENF,"VAN HOUTEN FRUIT NUT WHOLE 38G",30003,200,230,215,201,0
900020,6942836704506,VANHOUTENA,"VAN HOUTEN ALMOND WHOLE 38G   ",30003,200,230,215,201,0
900021,34000691647,HERSHEYSTR,"HERSHEYS TREATS CHOCO ROLL 16G",30003,200,230,215,209,0
900022,34000691609,HERSHEYSTR,"HERSHEYS TREATS COOKIE BAR 18G",30003,200,230,215,209,0
900023,34000691661,HERSHEYSTR,"HERSHEYS TREATS CRNCHY BAR 18G",30003,200,230,215,209,0
900024,6942836703226,HERSHEYSMI,"HERSHEYS MILK CHOCO KISS 36G  ",30003,200,230,215,204,0
900025,6942836703288,HERSHEYSAL,"HERSHEYS ALM KISS 36G         ",30003,200,230,215,204,0
900026,6942836704117,HERSHEYSMI,"HERSHEYS MILK CHOCO KISS 43G  ",30003,200,230,215,204,0
900027,6942836703615,HERSHEYSCO,"HERSHEYS COOKIESNCRM KISS 36G ",30003,200,230,215,204,0
900028,3424005,HERSHEYSMI,"HERSHEYS MILK CHOCO BAR 43G   ",30003,200,230,215,201,0
900029,3424102,HERSHEYSAL,"HERSHEYS ALMOND BAR 41G       ",30003,200,230,215,201,0
900030,6942836703820,HERSHEYSCO,"HERSHEYS COOKIESNCRM BAR 40G  ",30003,200,230,215,201,0
900031,6942836701024,HERSHEYSCR,"HERSHEYS CRMY MILK BAR 40G    ",30003,200,230,215,201,0
900032,6942836702403,HERSHEYSCR,"HERSHEYS CRMY ALM BAR 40G     ",30003,200,230,215,201,0
900033,6942836704261,HERSHEYSNU,"HERSHEYS NUGGET MILK 3P 28G   ",30003,200,230,215,202,0
900034,6942836704285,HERSHEYSNU,"HERSHEYS NUGGET ALMOND3P 28G  ",30003,200,230,215,202,0
900035,6942836704308,HERSHEYSNU,"HERSHEYS NUGGET CKSNCRM 3P 28G",30003,200,230,215,202,0
900036,7622300601768,TANGPINEAP,"TANG PINEAPPLE25G             ",30004,200,250,227,203,0
900037,7622300559991,TANGORANGE,"TANG ORANGE 30G               ",30004,200,250,227,203,0
900038,7622300704148,TANGLITROA,"TANG LITRO APPLE 30G          ",30004,200,250,227,203,0
900039,7622300638078,TANGSTRAWB,"TANG STRAWBERRY 25G           ",30004,200,250,227,203,0
900040,7622300601744,TANGICETEA,"TANG ICETEALEMON 25G          ",30004,200,250,227,203,0
900041,7622300098964,TANGICETEA,"TANG ICETEA APPLE35G          ",30004,200,250,227,203,0
900042,7622300808365,TANGSEASON,"TANG 4SEASONS 25G             ",30004,200,250,227,203,0
900043,8992760221028,OREOSANDWI,"OREO SANDWICH VANILLA 137 G   ",30004,200,260,230,201,0
900044,4893049130007,OREOSANDDB,"OREO SAND DBL STUF 152.4 G    ",30004,200,260,230,201,0
900045,6901668062093,CHIPSAHOYG,"CHIPS AHOY 85.5G              ",30004,200,260,230,201,0
900046,8992760221066,"OREOGSEA  ","OREO 29.4G SEA                ",30004,200,260,230,201,0
900047,8992760223015,OREOSANDWI,"OREO SANDWICH CHOCO 137G      ",30004,200,260,230,201,0
900048,4893049000430,CHIPSAHOYG,"CHIPS AHOY 38G                ",30004,200,260,230,201,0
900049,4893049000423,CHIPSAHOYG,"CHIPS AHOY 266G               ",30004,200,260,230,201,0
900050,7622300319786,TIGERENERG,"TIGER ENERGY 50.4 G           ",30004,200,260,230,201,0
900051,7622300258399,OREOVANILL,"OREO VANILLA 19.6G            ",30004,200,260,230,201,0
900052,8992760121014,OREOVANILL,"OREO VANILLA 29.4G            ",30004,200,260,230,201,0
900053,4808647010149,CHEEZWHIZS,"CHEEZ WHIZ SULIT15G           ",30004,200,280,244,201,0
900054,7622300312039,CHEEZWHIZP,"CHEEZ WHIZPIMNTO15G           ",30004,200,280,244,201,0
900055,4808647010026,CHEEZWHIZR,"CHEEZ WHIZ REG 220G           ",30004,200,280,244,201,0
900056,4808647010057,CHEEZWHIZP,"CHEEZ WHIZPIMNTO220G          ",30004,200,280,244,201,0
900057,7622210075017,CWEASYSQUE,"CW EASY SQUEEZE115G           ",30004,200,280,244,201,0
900058,7622300769406,CHEEZWHIZP,"CHEEZWHIZPIMNTO115G           ",30004,200,280,244,201,0
900059,4808647020162,EDENBAONPA,"EDEN BAON PACK 35G            ",30004,200,280,244,201,0
900060,7622300124632,KRAFTSNGLE,"KRAFT SNGL EDEN 125G          ",30004,200,280,244,201,0
900061,9556182104001,CADBURYDAI,"CADBURY DAIRY MILK FLOW 40G   ",30004,200,230,215,201,0
900062,76145513,TOBLERONEM,"TOBLERONE MILK 50G            ",30004,200,230,215,202,0
900063,7614500010013,TOBLERONEM,"TOBLERONE MILK 100G           ",30004,200,230,215,202,0
900064,9556182017264,CADBURYDAI,"CADBURY DAIRY MILK 15G        ",30004,200,230,215,201,0
900065,9556182023234,CADBURYDAI,"CADBURY DAIRY MILK 30G        ",30004,200,230,215,201,0
900066,76145599,TOBLERONEW,"TOBLERONE WHITE 50G           ",30004,200,230,215,202,0
900068,7614500010617,TOBLERONED,"TOBLERONE DARK 100G           ",30004,200,230,215,202,0
900069,9556182104049,CADBURYFRU,"CADBURY FRUIT N NUT FLOW 40G  ",30004,200,230,215,201,0
900070,9556182104025,CADBURYHAZ,"CADBURY HAZELNUT FLOW 40G     ",30004,200,230,215,201,0
900071,8850338008412,HALLSHONEY,"HALLS HONEYLEMON 8S           ",30004,200,230,214,204,0
900072,9556182104018,CADBURYALM,"CADBURY ALMOND FLOW 40G       ",30004,200,230,215,201,0
900073,9556182107040,CADBURYFRU,"CADBURY FRUIT N NUT FLOW 75G  ",30004,200,230,215,201,0
900075,8850338008382,HALLSMENTH,"HALLS MENTHOLYPTUS 8S         ",30004,200,230,214,201,0
900076,8850338008443,"HALLSRBS  ","HALLS RB 8S                   ",30004,200,230,214,204,0
900077,4800054111228,GROWERSGAR,"GROWERS  GARLIC FLAVOR  30G   ",30005,200,260,234,202,0
900078,4800054111280,GROWERSGAR,"GROWERS  GARLIC FLAVOR  80G   ",30005,200,260,234,202,0
900079,4800054112225,GROWERSSAV,"GROWERS  SAVOURY  HOT  30G    ",30005,200,260,234,202,0
900080,4800054112287,GROWERSSAV,"GROWERS  SAVOURY  HOT  80G    ",30005,200,260,234,202,0
900081,4800130100023,GSMREDROUN,"GSM RED ROUND 350ML           ",30006,300,310,303,306,0
900082,4800130100016,GSMREDFRAS,"GSM RED FRASCO 300ML          ",30006,300,310,303,306,0
900083,4800130100030,GSMREDFRAS,"GSM RED FRASQUITO 300ML       ",30006,300,310,303,306,0
900084,4800130100047,GSMREDREGU,"GSM RED REGULAR 250ML         ",30006,300,310,303,306,0
900085,4800130123725,GSMREDDALA,"GSM RED DALANDAN 250ML        ",30006,300,310,303,306,0
900086,4800130517746,GSMREDMELO,"GSM RED MELON 250ML           ",30006,300,310,303,306,0
900087,4800130440099,GSMBLUESOL,"GSM BLUE SOLO 350ML           ",30006,300,310,303,303,0
900088,4800130910127,GSMBLUELON,"GSM BLUE LONGNECK 700ML       ",30006,300,310,303,303,0
900089,4800130447562,GSMBLUELIT,"GSM BLUE LITER 1000ML         ",30006,300,310,303,303,0
900090,4800130440280,GSMBLUELIG,"GSM BLUE LIGHT 700ML          ",30006,300,310,303,303,0
900091,4800130911018,GSMBLUEAPP,"GSM BLUE APPLE 700ML          ",30006,300,310,303,306,0
900092,4800130910929,GSMBLUELYC,"GSM BLUE LYCHEE 700ML         ",30006,300,310,303,306,0
900093,4800130728128,GSMBLUEMOJ,"GSM BLUE MOJITO 700ML         ",30006,300,310,303,306,0
900094,4800130508805,GSMBLUECOF,"GSM BLUE COFFEE 700ML         ",30006,300,310,303,306,0
900095,4800130111838,GMATSOLERA,"GMAT SOLERA 350ML             ",30006,300,310,303,301,0
900096,4800130910103,GMATSOLERA,"GMAT SOLERA 700ML             ",30006,300,310,303,301,0
900097,4800130912114,GMATSOLERA,"GMAT SOLERA LITER 1000ML      ",30006,300,310,303,301,0
900098,4800130910196,GMATRESERV,"GMAT RESERVA 700ML            ",30006,300,310,303,301,0
900099,4800130404794,GMATLIGHTS,"GMAT LIGHT SOLO 350ML         ",30006,300,310,303,301,0
900100,4800130428066,GMATLIGHTM,"GMAT LIGHT 700ML              ",30006,300,310,303,301,0
900101,4800130304841,GMATLIGHTL,"GMAT LIGHT LITER 1000ML       ",30006,300,310,303,301,0
900102,4800130010063,GSMPREMIUM,"GSM PREMIUM GIN 750ML         ",30006,300,310,303,303,0
900103,4800130010209,DONENRIQUE,"DONENRIQUE MIXKILA 700ML      ",30006,300,310,303,309,0
900104,4800130010216,ANTONOVCLA,"ANTONOV CLASSIC 700ML         ",30006,300,310,303,310,0
900105,4800130011084,ANTONOVESP,"ANTONOV ESPRESSO 700ML        ",30006,300,310,303,310,0
900106,4800130011077,ANTONOVCUR,"ANTONOV CURRANT 700ML         ",30006,300,310,303,310,0
900107,4800130010278,ANTONOVAPP,"ANTONOV APPLE 330ML           ",30006,300,310,303,306,0
900108,4800130010742,ANTONOVICE,"ANTONOV ICE 330ML             ",30006,300,310,303,306,0
900109,4800130010643,ANTONOVORA,"ANTONOV ORANGE 330ML          ",30006,300,310,303,306,0
900110,4800130010766,ANTONOVKAM,"ANTONOV KAMIKAZE 330ML        ",30006,300,310,303,306,0
900111,4800130010773,ANTONOVCOS,"ANTONOV COSMOPOLITAN 330ML    ",30006,300,310,303,306,0
900112,4800130010759,ANTONOVGIN,"ANTONOV GINGER ALE 330ML      ",30006,300,310,303,306,0
900113,75032715,CORONAXTRA,"CORONA XTRABEER355ML          ",50001,300,310,301,302,0
900114,8936061260072,SAPPOROBEE,"SAPPORO BEERBTL330ML          ",50001,300,310,301,301,0
900115,8936061260096,SAPPOROBEE,"SAPPORO BEERCAN330ML          ",50001,300,310,301,302,0
900116,3012997561300,SPIRITBARD,"SPIRIT BARDINET 1L            ",50001,300,310,303,301,0
900117,4750021000072,STOLIVODKA,"STOLI VODKA 750ML             ",50001,300,310,301,310,0
900118,7501054834748,SOMBRERONE,"SOMBRERO NEGRO750ML           ",50001,300,310,301,309,0
900119,3012993038271,SIREDWARDS,"SIR EDWARDS750ML              ",50001,300,310,301,311,0
900120,8410702001502,SOLDEESPAN,"SOLDEESPANA DRY750ML          ",50001,300,310,305,302,0
900121,8410702001458,SOLDEESPAN,"SOLDEESPANASEMI750ML          ",50001,300,310,305,302,0
900122,8410702016681,SOLDEESPAN,"SOLDEESPANA SWT750ML          ",50001,300,310,305,302,0
900123,7804414005940,TERRAVEGAC,"TERRA VEGA CBERNET SVIGNON 750",50001,300,310,305,302,0
900124,7804414000624,TERRAVMERL,"TERRA VMERLOT750ML            ",50001,300,310,305,302,0
900125,7804414005445,TERRAVCABS,"TERRA VCAB SWT750ML           ",50001,300,310,305,302,0
900126,7804414005452,TERRAVBLAN,"TERRA VBLANCSWT750ML          ",50001,300,310,305,302,0
900127,7804414006008,TERRACHARD,"TERRA CHARDON750ML            ",50001,300,310,305,302,0
900128,8008530021986,TAVERSANGI,"TAVER SANGIOVSE750ML          ",50001,300,310,305,302,0
900129,8008530026837,TAVERNAMAB,"TAVERN AMABILE750ML           ",50001,300,310,305,302,0
900130,8008530021979,TAVERTREBC,"TAVER TREBCHARD750ML          ",50001,300,310,305,304,0
900131,8008530072209,TAVERNLAMB,"TAVERN LAMBRUS750ML           ",50001,300,310,305,302,0
900132,9332364001494,INFUSEDRUS,"INFUSED RUSTRAW275ML          ",50001,300,310,303,306,0
900133,9332364006475,INFUSEDRUS,"INFUSED RUSRASP275ML          ",50001,300,310,303,306,0
900134,9332364006352,INFUSEDBER,"INFUSED BERRY 275ML           ",50001,300,310,303,306,0
900135,5000267024233,JOHNNIEWAL,"JOHNNIE WALKER BLACK 700ML    ",50001,300,310,303,311,0
900136,3012997588406,SIREDWARDS,"SIR EDWARDS 12 YRS 750ML      ",50001,300,310,303,311,0
900137,8410028225705,ALFONSOBRA,"ALFONSO BRANDY 750ML          ",50001,300,310,303,301,0
900138,8410162100128,FUNDADORML,"FUNDADOR 700ML                ",50001,300,310,303,301,0
900139,7501035042131,JOSECUERVO,"JOSE CUERVO GOLD 700ML        ",50001,300,310,303,309,0
900140,7312040017010,ABSOLUTBLU,"ABSOLUT BLUE 700ML            ",50001,300,310,303,310,0
900141,5010677025003,BACARDIGOL,"BACARDI GOLD750ML             ",50001,300,310,303,307,0
900142,4802306686126,GILBEYSGIN,"GILBEYS GIN 700ML             ",50001,300,310,303,303,0
900143,9414453912734,VCRUISERRS,"VCRUISER RSPBRY 275ML         ",50001,300,310,303,306,0
900144,9414453906078,VCRUISERBL,"VCRUISER BLBRY 275ML          ",50001,300,310,303,306,0
900145,9414453923679,VCRUISERMU,"VCRUISER MUDSHK 275ML         ",50001,300,310,303,306,0
900146,9311043078293,HARDYSMERL,"HARDYS MERLOT 750ML           ",50001,300,310,305,304,0
900147,4806508630000,NVLINOCLSS,"NVLINO CLSSCO750ML            ",50001,300,310,305,302,0
900148,4802306705360,ISLANDLIME,"ISLAND LIME 375ML             ",50001,300,310,303,306,0
900149,4800086037442,SELECTAGOL,"SELECTA GOLD BRY STRAW 1.66L  ",50002,200,220,212,205,0
900150,4800086037626,SELECTAGOL,"SELECTA GOLD BS800ML          ",50002,200,220,212,211,0
900151,4800086037459,SELECTAGOL,"SELECTA GOLD HB1.66L          ",50002,200,220,212,205,0
900152,4800086037633,SELECTAGOL,"SELECTA GOLD HB800ML          ",50002,200,220,212,211,0
900153,4800086037534,SELECTAGOL,"SELECTA GOLD CT1.66L          ",50002,200,220,212,205,0
900154,4800086037541,SELECTAGOL,"SELECTA GOLD CT800ML          ",50002,200,220,212,211,0
900155,4800086038364,SELECTAGOL,"SELECTA GOLD VA1.66L          ",50002,200,220,212,205,0
900156,4800086038371,SELECTAGOL,"SELECTA GOLD VA800ML          ",50002,200,220,212,211,0
900157,4800086039583,SELECTAGOL,"SELECTA GOLD CC1.66L          ",50002,200,220,212,205,0
900158,4800086039590,SELECTAGOL,"SELECTA GOLD CC800ML          ",50002,200,220,212,211,0
900159,4800086038777,SELECTASUP,"SELECTA SUP CAF 1.5L          ",50002,200,220,212,206,0
900160,4800086038784,SELECTASUP,"SELECTA SUP CAF800ML          ",50002,200,220,212,212,0
900161,4800086038791,SELECTASUP,"SELECTA SUP CAF 1.5L          ",50002,200,220,212,206,0
900162,4800086036209,SELECTASUP,"SELECTA SUP PS 1.5L           ",50002,200,220,212,206,0
900164,4800086035967,SELECTASUP,"SELECTA SUP DD 1.5L           ",50002,200,220,212,206,0
900165,4800086040879,SELECTASUP,"SELECTA SUP DD 750ML          ",50002,200,220,212,203,0
900167,4800086036186,SELECTASUP,"SELECTA SUP VRR 1.5L          ",50002,200,220,212,206,0
900168,4800086040886,SELECTASUP,"SELECTA SUP VRR750ML          ",50002,200,220,212,203,0
900170,4800086035929,SELECTASUP,"SELECTA SUP CC 1.5L           ",50002,200,220,212,206,0
900171,4800086040893,SELECTASUP,"SELECTA SUP CC 750ML          ",50002,200,220,212,203,0
900172,4800086035905,SELECTASUP,"SELECTA SUP BS 1.5L           ",50002,200,220,212,206,0
900173,4800086040923,SELECTASUP,"SELECTA SUP BS 750ML          ",50002,200,220,212,203,0
900174,4800086036148,SELECTASUP,"SELECTA SUP HA 1.5L           ",50002,200,220,212,206,0
900175,4800086035943,SELECTASUP,"SELECTA SUP CR 1.5L           ",50002,200,220,212,206,0
900176,4800086040909,SELECTASUP,"SELECTA SUP CR 750ML          ",50002,200,220,212,203,0
900177,4800086036162,SELECTASUP,"SELECTA SUP QR 1.5L           ",50002,200,220,212,206,0
900178,4800086040916,SELECTASUP,"SELECTA SUP QR 750ML          ",50002,200,220,212,203,0
900179,4800086040985,SELECTASUP,"SELECTA SUP CCHP1.5L          ",50002,200,220,212,206,0
900180,4800086041098,SELCTASUPC,"SELCTA SUP CCHP750ML          ",50002,200,220,212,203,0
900182,4800086038630,SELCTADSDD,"SELCTA DS DD VRR1.5L          ",50002,200,220,212,206,0
900183,4800086038647,SELCTADSDD,"SELCTA DSDD VRR750ML          ",50002,200,220,212,203,0
900184,4800086038661,SELECTADSC,"SELECTA DS CR CC1.5L          ",50002,200,220,212,206,0
900185,4800086038678,SELCTADSCR,"SELCTA DS CR CC750ML          ",50002,200,220,212,203,0
900187,4800086040671,SELECTADSD,"SELECTA DS DD CC1.5L          ",50002,200,220,212,206,0
900188,4800086040688,SELCTADSDD,"SELCTA DS DD CC750ML          ",50002,200,220,212,203,0
900190,4800086040633,SELCTADSVR,"SELCTA DS VRR CC1.5L          ",50002,200,220,212,206,0
900191,4800086040657,SELCTADSVR,"SELCTA DSVRR CC750ML          ",50002,200,220,212,203,0
900192,4800086039217,SELCTADSCA,"SELCTA DS CAF DD1.5L          ",50002,200,220,212,206,0
900193,4800086039224,SELCTADSCA,"SELCTA DSCAF DD750ML          ",50002,200,220,212,203,0
900194,4800086038692,SELECTADSQ,"SELECTA DS QR BS1.5L          ",50002,200,220,212,206,0
900195,4800086038708,SELCTADSQR,"SELCTA DS QR BS750ML          ",50002,200,220,212,203,0
900196,4800086041135,SELCTADSCH,"SELCTADSCHCC CCH1.5L          ",50002,200,220,212,206,0
900197,4800086041166,SLCTADSCHD,"SLCTADSCHDD CCH750ML          ",50002,200,220,212,203,0
900198,4800086039361,SELECTACBM,"SELECTA CB MA 1.3L            ",50002,200,220,212,205,0
900199,4800086039378,SELECTACBM,"SELECTA CB MA 750ML           ",50002,200,220,212,212,0
900200,4800086039262,SELECTACBR,"SELECTA CB RS 1.3L            ",50002,200,220,212,205,0
900201,4800086039279,SELECTACBR,"SELECTA CB  RS 750ML          ",50002,200,220,212,211,0
900202,4800086039286,SELECTACBK,"SELECTA CB KS 1.3L            ",50002,200,220,212,205,0
900203,4800086039293,SELECTACBK,"SELECTA CB KS 750ML           ",50002,200,220,212,211,0
900204,4800086039309,SELECTACBH,"SELECTA CB HER 1.3L           ",50002,200,220,212,205,0
900205,4800086039316,SELECTACBH,"SELECTA CB HER 800L           ",50002,200,220,212,211,0
900206,4800086039248,SELECTACBH,"SELECTA CB HE 1.3L            ",50002,200,220,212,205,0
900207,4800086039255,SELECTACBH,"SELECTA CB HE 800ML           ",50002,200,220,212,211,0
900208,4800086040411,SELECTACBW,"SELECTA CB WH 1.3L            ",50002,200,220,212,205,0
900209,4800086040428,SELECTACBW,"SELECTA CB WH 800ML           ",50002,200,220,212,211,0
900210,4800086040992,SELECTACBO,"SELECTA CB OCC 1.3L           ",50002,200,220,212,206,0
900211,4800086041005,SELECTACBO,"SELECTA CB OCC 800ML          ",50002,200,220,212,211,0
900212,4800086041180,SELECTACBO,"SELECTA CB ORR 1.3L           ",50002,200,220,212,205,0
900213,4800086041197,SELECTACBO,"SELECTA CB ORR 800ML          ",50002,200,220,212,211,0
900214,4800086041036,SELCTACBMF,"SELCTA CBMF CCH1.3L           ",50002,200,220,212,205,0
900215,4800086041043,SELCTACBMF,"SELCTA CBMF CCH800ML          ",50002,200,220,212,211,0
900217,4800086036001,SELECTASTC,"SELECTA STC  MN 1.5L          ",50002,200,220,212,206,0
900218,4800086036094,SELECTASTC,"SELECTA STC SW 1.5L           ",50002,200,220,212,206,0
900220,4800086036025,SELECTASTC,"SELECTA STC SC 1.5L           ",50002,200,220,212,206,0
900221,4800086040183,SELECTASTC,"SELECTA STC SC 750ML          ",50002,200,220,212,203,0
900223,4800086036063,SELECTASTC,"SELECTA STC UR 1.5L           ",50002,200,220,212,206,0
900224,4800086040237,SELECTASTC,"SELECTA STC UR 750ML          ",50002,200,220,212,203,0
900226,4800086036049,SELECTASTC,"SELECTA STC VA 1.5L           ",50002,200,220,212,206,0
900227,4800086040480,SELECTASTC,"SELECTA STC CVS 1.5L          ",50002,200,220,212,206,0
900228,4800086040497,SELCTASTCC,"SELCTA STC CVS750ML           ",50002,200,220,212,203,0
900229,4800086040466,SELECTASTC,"SELECTA STC TC 1.5L           ",50002,200,220,212,206,0
900230,4800086040473,SELECTASTC,"SELECTA STC TC 750ML          ",50002,200,220,212,203,0
900231,4800086041289,SELECTASTC,"SELECTA STC CMM 1.5L          ",50002,200,220,212,206,0
